timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_line,log_score
2024-08-22 03:14:43,10,aggressor,100,Kill,1.0,3.0,2.0,"Player_flags=8051<UP,POINTOPOINT,RU","8051<UP,POINTOPOINT,RUNNING,MULTICA",MOD_GAUNTLET,1.0,1.0,"Player_flags=8051<UP,POINTOPOINT,RU",1.0,"2024-08-22 03:14:43: \x08 \x08Kill: 1 3 2: Player_flags=8051<UP,POINTOPOINT,RU killed 8051<UP,POINTOPOINT,RUNNING,MULTICA by MOD_GAUNTLET\x08 \x08PlayerScore: 1 1: Player_flags=8051<UP,POINTOPOINT,RU now has 1 points\x08 \x08Challenge: 1 201 1: Client 1 got award 201\x08 \x08Challenge: 1 201 1: Client 1 got award 201\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2",1.0
2024-08-22 03:15:10,10,aggressor,100,Kill,1.0,3.0,1.0,"Player_flags=8051<UP,POINTOPOINT,RU","8051<UP,POINTOPOINT,RUNNING,MULTICA",MOD_SHOTGUN,1.0,2.0,"Player_flags=8051<UP,POINTOPOINT,RU",2.0,"2024-08-22 03:15:10: \x08 \x08Kill: 1 3 1: Player_flags=8051<UP,POINTOPOINT,RU killed 8051<UP,POINTOPOINT,RUNNING,MULTICA by MOD_SHOTGUN\x08 \x08PlayerScore: 1 2: Player_flags=8051<UP,POINTOPOINT,RU now has 2 points\x08 \x08Challenge: 1 203 1: Client 1 got award 203\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2",2.0
2024-08-22 03:15:30,10,aggressor,100,Kill,1.0,2.0,2.0,"Player_flags=8051<UP,POINTOPOINT,RU",UnnamedPlayer,MOD_GAUNTLET,1.0,3.0,"Player_flags=8051<UP,POINTOPOINT,RU",3.0,"2024-08-22 03:15:30: \x08 \x08Kill: 1 2 2: Player_flags=8051<UP,POINTOPOINT,RU killed UnnamedPlayer by MOD_GAUNTLET\x08 \x08PlayerScore: 1 3: Player_flags=8051<UP,POINTOPOINT,RU now has 3 points\x08 \x08Challenge: 1 201 1: Client 1 got award 201\x08 \x08Challenge: 1 201 1: Client 1 got award 201\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2",3.0
2024-08-22 03:16:06,10,aggressor,100,Kill,1.0,2.0,1.0,"Player_flags=8051<UP,POINTOPOINT,RU",UnnamedPlayer,MOD_SHOTGUN,1.0,4.0,"Player_flags=8051<UP,POINTOPOINT,RU",4.0,"2024-08-22 03:16:06: \x08 \x08Kill: 1 2 1: Player_flags=8051<UP,POINTOPOINT,RU killed UnnamedPlayer by MOD_SHOTGUN\x08 \x08PlayerScore: 1 4: Player_flags=8051<UP,POINTOPOINT,RU now has 4 points",4.0
2024-08-22 03:16:18,10,aggressor,100,Kill,1.0,2.0,8.0,"Player_flags=8051<UP,POINTOPOINT,RU",UnnamedPlayer,MOD_PLASMA,1.0,5.0,"Player_flags=8051<UP,POINTOPOINT,RU",5.0,"2024-08-22 03:16:18: \x08 \x08Kill: 1 2 8: Player_flags=8051<UP,POINTOPOINT,RU killed UnnamedPlayer by MOD_PLASMA\x08 \x08PlayerScore: 1 5: Player_flags=8051<UP,POINTOPOINT,RU now has 5 points\x08 \x08Challenge: 1 207 1: Client 1 got award 207\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2",5.0
2024-08-22 03:16:26,10,aggressor,100,Kill,1.0,3.0,7.0,"Player_flags=8051<UP,POINTOPOINT,RU","8051<UP,POINTOPOINT,RUNNING,MULTICA",MOD_ROCKET_SPLASH,1.0,6.0,"Player_flags=8051<UP,POINTOPOINT,RU",6.0,"2024-08-22 03:16:26: \x08 \x08Kill: 1 3 7: Player_flags=8051<UP,POINTOPOINT,RU killed 8051<UP,POINTOPOINT,RUNNING,MULTICA by MOD_ROCKET_SPLASH\x08 \x08PlayerScore: 1 6: Player_flags=8051<UP,POINTOPOINT,RU now has 6 points\x08 \x08Challenge: 1 205 1: Client 1 got award 205\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2",6.0
2024-08-22 03:16:46,10,aggressor,100,Kill,1.0,2.0,4.0,"Player_flags=8051<UP,POINTOPOINT,RU",UnnamedPlayer,MOD_GRENADE,1.0,7.0,"Player_flags=8051<UP,POINTOPOINT,RU",7.0,"2024-08-22 03:16:46: \x08 \x08Kill: 1 2 4: Player_flags=8051<UP,POINTOPOINT,RU killed UnnamedPlayer by MOD_GRENADE\x08 \x08PlayerScore: 1 7: Player_flags=8051<UP,POINTOPOINT,RU now has 7 points\x08 \x08Challenge: 1 204 1: Client 1 got award 204\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2",7.0
2024-08-22 03:16:50,10,aggressor,100,Kill,1.0,0.0,10.0,"Player_flags=8051<UP,POINTOPOINT,RU",Player_138.25.249.94,MOD_RAILGUN,1.0,8.0,"Player_flags=8051<UP,POINTOPOINT,RU",8.0,"2024-08-22 03:16:50: \x08 \x08Kill: 1 0 10: Player_flags=8051<UP,POINTOPOINT,RU killed Player_138.25.249.94 by MOD_RAILGUN\x08 \x08PlayerScore: 1 8: Player_flags=8051<UP,POINTOPOINT,RU now has 8 points\x08 \x08Challenge: 1 208 1: Client 1 got award 208\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2",8.0
2024-08-22 03:17:26,10,aggressor,100,Kill,1.0,3.0,7.0,"Player_flags=8051<UP,POINTOPOINT,RU","8051<UP,POINTOPOINT,RUNNING,MULTICA",MOD_ROCKET_SPLASH,1.0,9.0,"Player_flags=8051<UP,POINTOPOINT,RU",9.0,"2024-08-22 03:17:26: \x08 \x08Kill: 1 3 7: Player_flags=8051<UP,POINTOPOINT,RU killed 8051<UP,POINTOPOINT,RUNNING,MULTICA by MOD_ROCKET_SPLASH\x08 \x08PlayerScore: 1 9: Player_flags=8051<UP,POINTOPOINT,RU now has 9 points\x08 \x08Challenge: 1 205 1: Client 1 got award 205\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2",9.0
2024-08-22 03:17:33,10,aggressor,100,Kill,1.0,2.0,6.0,"Player_flags=8051<UP,POINTOPOINT,RU",UnnamedPlayer,MOD_ROCKET,1.0,10.0,"Player_flags=8051<UP,POINTOPOINT,RU",10.0,"2024-08-22 03:17:33: \x08 \x08Kill: 1 2 6: Player_flags=8051<UP,POINTOPOINT,RU killed UnnamedPlayer by MOD_ROCKET\x08 \x08PlayerScore: 1 10: Player_flags=8051<UP,POINTOPOINT,RU now has 10 points\x08 \x08Challenge: 1 205 1: Client 1 got award 205\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2",10.0
